hotel_id,name,address,price,overall_rating,total_review,review_catagory,cleanliness_rating,location_rating,value_for_money_rating,facilities_rating,service_rating,free_wifi,fitness_center,swimming_pool,airport_transfer,car_parking,free_breakfast,facilitie_features,image_1,image_2,image_3
6758944,Residence Appartements,"Letzigraben 177, 9. Albisrieden-Altstetten, Zurich, Switzerland, 8047",$ 133,,From 20 reviews,Very good,8.0,8.1,7.7,7.3,7.7,True,False,False,False,True,False,"english, german, russian, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, garden, anti-viral cleaning products, cashless payment service, doctor/nurse on call, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, individually-wrapped food options, physical distancing of at least 1 meter, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, temperature check for guests and staff, grocery delivery, vending machine, elevator, facilities for disabled guests, food delivery, heating in public area, invoice provided, meeting/banquet facilities, smoke-free property, smoking area, terrace, family room, cctv in common areas, cctv outside property, check-in/out [express], check-in/out [private], fire extinguisher, non-smoking rooms, pets allowed, safety/security feature, smoke alarms, soundproof rooms, car park [nearby], cleaning products, closet, coffee/tea maker, desk, free bottled water, full kitchen, hair dryer, heating, in-room safe box, kitchenette, kitchenware, linens, microwave, private bathroom, refrigerator, satellite/cable channels, seating area, separate dining area, shower, smoke detector, soundproofing, toiletries, towels, wooden/parqueted flooring, lindenhofplatz3.3 km, hauptbahnhof3.4 km, landesmuseum3.5 km, zoo zurich6.1 km, voi in der ey370 m, coop triemli420 m, triemlifussweg490 m, htw550 m, coop gutstrasse560 m, coop albisrieden650 m, sporthalle utogrund670 m, parkhaus a-park690 m, sporthalle utogrund (klein)700 m, oberes triemli710 m, ",https://q-xx.bstatic.com/xdata/images/hotel/840x460/162244083.jpg?k=bf36b81b68b64900ffc8910b5f983831a711f685fe30e34dc52cbc8b9572ba9d&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/162244208.jpg?k=be2106083ecccb4fcca122decb7043375be28b7edb61d19c527aad49f0b33d7f&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/135733289.jpg?k=568821264caebbad5775ad9278a1797d2c04a1cd3945e8fb7b3fea6053ea1ffe&o=
13607331,Hyatt Regency Zurich Airport The Circle,"The Circle 41, Kloten, Zurich, Switzerland, 8058",$ 242,8.4,From 18 reviews,Excellent,9.4,8.9,7.7,8.0,9.1,True,True,False,False,True,False,"english, dutch, french, german, italian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, sauna, steamroom, tours, anti-viral cleaning products, breakfast in room, breakfast takeaway service, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, free face masks, guest rooms seal after sanitization, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, bar, kitchen, restaurants, room service, air conditioning in public area, concierge, contactless check-in/out, convenience store, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, fireplace, food delivery, gift/souvenir shop, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, shops, smoke-free property, smoking area, terrace, allergy-free rooms, cctv in common areas, cctv outside property, check-in/out [express], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, car park [on-site], valet parking, accessible by elevator, adapter, air conditioning, air purifier, alarm clock, bathrobes, closet, clothes dryer, coffee/tea maker, desk, fire extinguisher, free bottled water, hair dryer, hand sanitizer, heating, individual air conditioning, in-room safe box, ironing facilities, laptop safe box, linens, mini bar, private bathroom, roll-in shower, safety/security feature, satellite/cable channels, seating area, shower, shower chair, sleep comfort items, slippers, smoke detector, socket near the bed, soundproofing, telephone, toiletries, towels, trash cans, wake-up service, walk-in shower, wooden/parqueted flooring, cuisine: international, middle eastern , zoo zurich7.5 km, landesmuseum8.3 km, hauptbahnhof8.5 km, lindenhofplatz9.1 km, parking 6140 m, coop pronto170 m, airport fitness und wellness170 m, butzenbüel180 m, airport medical center220 m, amavita340 m, zurich flughafen train station340 m, parking 3380 m, airside center430 m, p16620 m, check-in from: 03:00 pm, check-out until: 12:00 pm, number of rooms : 255, ",https://pix8.agoda.net/hotelImages/15963169/0/e7d2facd34f0059c352378aaa3628020.jpg?ca=21&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/15963169/313797058/3b5a760b55b70e4821a75d8590c1455e.jpg?ca=21&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/15963169/0/8d5c872969dd479799f1804146e3c2a8.jpg?ca=21&ce=0&s=1024x768
10256896,citizenM Zurich,"Talacker 42, 1. Rathaus-Hochschulen-Lindenhof-City, Zurich, Switzerland, 8001",$ 201,8.9,From 22 reviews,Excellent,8.9,9.2,8.8,8.6,9.2,True,False,False,False,False,False,"english, german, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, bar, restaurants, anti-viral cleaning products, body thermometer, breakfast takeaway service, cashless payment service, first aid kit, hand sanitizer, hot water linen and laundry washing, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, air conditioning in public area, contactless check-in/out, daily housekeeping, elevator, facilities for disabled guests, gift/souvenir shop, heating in public area, invoice provided, ironing service, library, luggage storage, meeting/banquet facilities, shops, smoke-free property, smoking area, allergy-free rooms, cctv in common areas, cctv outside property, check-in/out [express], check-in/out [private], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, smoke alarms, menu: a-la-carte , lindenhofplatz220 m, hauptbahnhof730 m, landesmuseum870 m, zoo zurich3.3 km, parkgarage talgarten50 m, kaufleuten90 m, indigo110 m, löwenstrasse 1120 m, rimini bar150 m, volkerkundemuseum der universitat zurich160 m, männerbad160 m, sihlporte170 m, alter botanischer garten170 m, dr. med. yvonne spiess fmh neurologie / dr. med. barbara vogel wigger fmh neurologie180 m, ",https://q-xx.bstatic.com/xdata/images/hotel/840x460/315361271.jpg?k=c89715bfd82faadbd1d5bf97109e527c4260e2f0a2bd650d06cf8b39766de50c&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/324721985.jpg?k=1e2d9005fe20b2612c8abaf40f2350f8045309ed49d96a1ac4822ffd4ee12687&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/266942307.jpg?k=a41f94bd53d966f24a459df3bdff1ac46aa50a5c876a767e494ee8d07a7781e1&o=
8650219,25hours Hotel Zurich West,"Pfingstweidstrasse 102, 5. Gewerbeschule-Escher Wyss, Zurich, Switzerland, 8005",$ 180,,From 28 reviews,Excellent,9.3,8.4,8.7,9.0,9.1,True,True,False,False,True,False,"english, german, bicycles, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, hiking, on-site entertainment, sauna, tours, anti-viral cleaning products, breakfast takeaway service, cashless payment service, doctor/nurse on call, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, alternative meal arrangement, bar, restaurants, air conditioning in public area, concierge, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, allergy-free rooms, cctv in common areas, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, smoke alarms, soundproof rooms, car park [on-site], rental car , alarm clock, closet, clothes rack, desk, free bottled water, hair dryer, heating, in-room safe box, linens, mini bar, private bathroom, satellite/cable channels, shower, smoke detector, telephone, toiletries, towels, wake-up service, cuisine: european, international, mediterranean , menu: buffet , landesmuseum2.7 km, hauptbahnhof2.7 km, lindenhofplatz3.0 km, zoo zurich5.0 km, salsarica50 m, migros herdern80 m, m-outlet herdern80 m, coop hardturm park110 m, parkhaus zürich west160 m, e-auto170 m, museum fur gestaltung zurich: toni-areal200 m, club q200 m, labyrinth club200 m, museum of design210 m, ",https://pix8.agoda.net/hotelImages/4862136/0/5c1394fc23492b249c024c9e997b8e17.jpg?ca=23&ce=0&s=1024x768,https://pix8.agoda.net/property/4029628/53140857/cebaf9c30ff2c09a7eedefe90a64d1fc.jpg?ca=8&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/414/414831/414831_13022407080010449703.jpg?ca=0&ce=1&s=1024x768
6758915,Hotel Welcome Inn,"Holbergstrasse 1, Kloten, Zurich, Switzerland, 8302",$ 115,,From 129 reviews,Excellent,9.5,9.2,9.0,8.6,9.2,True,True,False,False,True,False,"english, french, german, italian, spanish, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, hiking, anti-viral cleaning products, body thermometer, cashless payment service, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, free face masks, guest rooms seal after sanitization, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, bottle of water, restaurants, vending machine, contactless check-in/out, currency exchange, daily housekeeping, dry cleaning, elevator, food delivery, heating in public area, invoice provided, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, family room, cat-friendly, cctv in common areas, cctv outside property, check-in/out [express], dog-friendly, fire extinguisher, non-smoking rooms, pets allowed, smoke alarms, soundproof rooms, car park [free of charge], car park [on-site], taxi service, cuisine: steakhouse , menu: buffet , zoo zurich7.2 km, landesmuseum8.4 km, hauptbahnhof8.5 km, lindenhofplatz9.2 km, mrs. sporty70 m, kloten train station180 m, vilaysane asia shop180 m, spar parkplatz270 m, santémed280 m, zentrumspraxis kloten310 m, car parking apartments swiss star320 m, balazi food340 m, parking obstgartenstrasse 25390 m, p13660 m, check-in from: 02:00 pm, check-out from: 12:00 pm, reception open until: 08:00 pm, distance from city center: 10 km, travel time to airport (minutes): 10, breakfast charge (unless included in room price): 10 chf, daily internet/wi-fi fee: 0 chf, local tax id/ rental license: che-468.874.557 , non-smoking rooms/floors: yes, number of floors: 4, number of restaurants: 1, number of rooms : 70, year property opened: 1974, most recent renovation: 2020, daily parking fee: 0 chf, ",https://pix8.agoda.net/hotelImages/4657117/0/51de0526dbc3654b14576d5ba732e87d.jpg?ca=9&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/6758915/-1/992c2593444ffb72890a50a25784b151.jpg?ca=23&ce=0&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/294773388.jpg?k=5beca80676d4f28ef3392a97abae0be18b0a221fa53ece1180cf937cbaaf4aa2&o=
10257201,Baur au Lac,"Talstrasse 1, 1. Rathaus-Hochschulen-Lindenhof-City, Zurich, Switzerland, 08001",$ 863,8.2,From 11 reviews,Excellent,9.2,8.8,7.4,8.6,8.8,True,True,False,False,True,False,"english, arabic, french, german, italian, portuguese, russian, spanish, bicycles, free wi-fi in all rooms!, internet services, wi-fi in public areas, fitness center, garden, massage, spa, ticket services, tours, anti-viral cleaning products, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, free face masks, hand sanitizer, hotel room service app, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, staff trained in safety protocol, alternative meal arrangement, bar, restaurants, room service [24-hour], air conditioning in public area, concierge, contactless check-in/out, currency exchange, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, gift/souvenir shop, heating in public area, ironing service, laundry service, library, luggage storage, meeting/banquet facilities, safety deposit boxes, salon, smoking area, terrace, babysitting service, family room, kids meal, allergy-free rooms, cctv outside property, check-in/out [express], check-in/out [private], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, bicycle parking, car park [on-site], car power charging station, rental car , shuttle service, valet parking, bicycle rental, air conditioning, bathtub, blackout curtains, coffee/tea maker, daily housekeeping, desk, dvd/cd player, free bottled water, hair dryer, in-room safe box, internet access – wireless, kitchenette, mini bar, on-demand movies, private bathroom, satellite/cable channels, shower, slippers, soundproofing, telephone, toiletries, wi-fi [free], cuisine: international , menu: buffet , lindenhofplatz570 m, hauptbahnhof1.2 km, landesmuseum1.3 km, zoo zurich3.3 km, schanzengraben canal30 m, paradeplatz80 m, billettzentrale110 m, boat hire130 m, lake cruises130 m, bürkliplatz130 m, street parade zurich140 m, tonhalle gesellschaft190 m, adagio190 m, kongresshaus zürich200 m, check-in from: 03:00 pm, check-out until: 12:00 pm, breakfast charge (unless included in room price): 52 chf, ",https://pix8.agoda.net/hotelImages/6800916/0/784cf2b12b30393e1d0500146e229ac6.jpg?ca=23&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/6800916/89557837/3047e3ed99b15b6a7252bd042265ccaa.jpg?ca=23&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/508/50887/50887_1001251429002778694.jpg?ca=0&ce=1&s=1024x768
48168,Hotel Opera Zurich,"Dufourstrasse 5, 8. Seefeld-Mühlebach-Weinegg, Zurich, Switzerland, CH-8008",,8.2,From 21 reviews,Excellent,8.5,8.6,7.7,8.0,8.8,True,False,False,True,True,False,"english, french, german, italian, spanish, bicycles, free wi-fi in all rooms!, internet [lan], internet services, wi-fi in public areas, fishing, game room, squash court, ticket services, tours, wind surfing, anti-viral cleaning products, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, first aid kit, free face masks, hand sanitizer, hotel room service app, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, alternative meal arrangement, bar, kitchen, restaurants, room service, air conditioning in public area, concierge, contactless check-in/out, currency exchange, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, ironing service, laundry service, library, luggage storage, meeting/banquet facilities, safety deposit boxes, shops, smoke-free property, smoking area, terrace, family room, kids meal, golf course (within 3 km), allergy-free rooms, cctv in common areas, cctv outside property, check-in/out [express], check-in/out [private], dog-friendly, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, soundproof rooms, airport transfer, car park [charges apply], car park [nearby], car power charging station, rental car , shuttle service, taxi service, valet parking, air conditioning, free bottled water, internet access – wireless, ironing facilities, wi-fi [free], cuisine: international, mediterranean, seafood , lindenhofplatz1.1 km, hauptbahnhof1.6 km, landesmuseum1.7 km, zoo zurich3.0 km, opera house90 m, sechselautenplatz100 m, opernhaus zurich110 m, clinic utoquai130 m, parkhaus opéra140 m, lago150 m, lake zurich, eastern bank160 m, stadelhoferplatz180 m, zürcher wienachtsdorf200 m, bellevue square220 m, check-in from: 02:00 pm, check-out until: 12:00 pm, distance from city center: 0.1 km, travel time to airport (minutes): 17, breakfast charge (unless included in room price): 28 chf, non-smoking rooms/floors: yes, number of bars/lounges: 1, number of floors: 5, number of restaurants: 1, number of rooms : 58, room voltage: 230, most recent renovation: 2017, ",https://pix8.agoda.net/hotelImages/30185939/0/6b19489ea03e570b48ab302f102655cf.jpg?ca=26&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/6247570/461207350/1e7c7f5a478fff6993dac4af5bcd433e.jpg?ca=24&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/6247570/0/8c72aff0f360a7e8d372ef8824d4a944.jpg?ca=9&ce=1&s=1024x768
8946913,easyHotel Zurich,"Zwinglistrasse 14, 1. Rathaus-Hochschulen-Lindenhof-City, Zurich, Switzerland",$ 117,7.2,From 36 reviews,Very good,7.9,7.8,7.7,6.3,7.1,True,False,False,False,False,False,"english, french, german, russian, spanish, free wi-fi in all rooms!, internet services, wi-fi in public areas, vending machine, concierge, contactless check-in/out, daily housekeeping, elevator, heating in public area, laundry service, luggage storage, smoke-free property, smoking area, anti-viral cleaning products, cashless payment service, hand sanitizer, hot water linen and laundry washing, physical distancing of at least 1 meter, professional-grade sanitizing services, room sanitization opt-out available, shared stationery removed, staff trained in safety protocol, cctv in common areas, cctv outside property, check-in/out [express], fire extinguisher, non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, clothes rack, free bottled water, heating, linens, private bathroom, satellite/cable channels, shower, smoke detector, toiletries, towels, hauptbahnhof840 m, landesmuseum860 m, lindenhofplatz970 m, zoo zurich3.5 km, galerie bernard jordan80 m, zukunft110 m, longstreet bar130 m, kasernenareal140 m, drugstore zürich gmbh170 m, parkhaus gull190 m, coop hohlstrasse240 m, ida gut - couture / mode / conception270 m, kasernenwiese280 m, gris alliance des createurs - concept store for swiss fashion and design labels310 m, ",https://pix8.agoda.net/hotelImages/236/236297/236297_1112151249005150768.jpg?ca=0&ce=1&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/105688206.jpg?k=8a4228a167931d6010e4d901e9657cb82acf6fb5a566905e75287c8500795117&o=,https://q-xx.bstatic.com/xdata/images/hotel/840x460/127504419.jpg?k=b8f52d0ef373a041ae05e0c029690907a9229a1fe7cb1dd0134a0e2833368e58&o=
6759011,Townhouse Boutique Hotel,"Schützengasse 7, 1. Rathaus-Hochschulen-Lindenhof-City, Zurich, Switzerland, 8001",$ 286,8.5,From 25 reviews,Excellent,8.5,9.8,8.3,7.3,8.9,True,False,False,True,True,False,"english, french, german, free wi-fi in all rooms!, internet services, wi-fi in public areas, ticket services, tours, anti-viral cleaning products, cashless payment service, face coverings on staff, first aid kit, hand sanitizer, hot water linen and laundry washing, physical distancing of at least 1 meter, protective screens in common areas, room sanitization opt-out available, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, temperature check for guests and staff, bar, restaurants, concierge, contactless check-in/out, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, heating in public area, ironing service, laundry service, luggage storage, safety deposit boxes, smoke-free property, smoking area, terrace, family room, cctv in common areas, check-in/out [express], fire extinguisher, non-smoking rooms, pets allowed, safety/security feature, security [24-hour], smoke alarms, car park [nearby], taxi service, bathrobes, clothes rack, desk, dvd/cd player, free bottled water, hair dryer, heating, in-room safe box, private bathroom, radio, safety/security feature, satellite/cable channels, shower, slippers, smoke detector, telephone, toiletries, cuisine: mediterranean, middle eastern , menu: buffet, a-la-carte , hauptbahnhof170 m, landesmuseum310 m, lindenhofplatz490 m, zoo zurich2.8 km, physiozentrum zürich70 m, migros shopvillemärt100 m, kinder-permanence120 m, pestalozzianlage120 m, amavita shopville130 m, augusto giacometti entrance hall160 m, police station160 m, coop supermarket160 m, hauptbahnhof170 m, zurich hb main station180 m, airport transfer fee: 55 chf, ",https://pix8.agoda.net/hotelImages/233/233220/233220_1112150818005131768.jpg?ca=0&ce=1&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/149728875.jpg?k=45a2c0ee06f7bcf668610dcfb746b535adf641e6ec92bf6350f45998fb933ae3&o=,https://pix8.agoda.net/hotelImages/233/233220/233220_1112150818005131767.jpg?ca=0&ce=1&s=1024x768
3547,Ibis Zurich City West Hotel,"Schiffbaustrasse 11, 5. Gewerbeschule-Escher Wyss, Zurich, Switzerland, 8005",$ 149,7.6,From 190 reviews,Very good,8.2,7.6,7.5,7.0,8.1,True,False,False,False,True,False,"english, french, german, italian, portuguese, russian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, garden, table tennis, ticket services, tours, anti-viral cleaning products, body thermometer, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, doctor/nurse on call, first aid kit, hand sanitizer, hot water linen and laundry washing, hygiene certification, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, staff trained in safety protocol, temperature check for guests and staff, alternative meal arrangement, bar, coffee shop, kitchen, restaurants, room service, vending machine, air conditioning in public area, contactless check-in/out, daily housekeeping, dry cleaning, elevator, facilities for disabled guests, food delivery, heating in public area, laundry service, library, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, kids meal, playground, cat-friendly, cctv in common areas, check-in/out [express], fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, security [24-hour], smoke alarms, bicycle parking, car park [charges apply], car park [on-site], car power charging station, rental car , accessible by elevator, air conditioning, closet, clothes dryer, clothes rack, desk, free bottled water, hair dryer, heating, internet access – wireless, linens, locker, mobile hotspot device, non-smoking, private bathroom, radio, safety/security feature, satellite/cable channels, seating area, shower, sleep comfort items, smartphone device, smoke detector, soundproofing, telephone, toiletries, towels, trash cans, wake-up service, wi-fi [free], wooden/parqueted flooring, cuisine: international , menu: buffet , landesmuseum2.1 km, hauptbahnhof2.1 km, lindenhofplatz2.5 km, zoo zurich4.3 km, labor bar50 m, technopark80 m, schiffbau80 m, puls 5110 m, moods120 m, nietturm160 m, artbox.gallery210 m, west-park210 m, parkhaus pfingstweid220 m, bungee fit220 m, check-in from: 03:00 pm, check-in until: 12:00 am, check-out from: 12:00 am, check-out until: 11:00 am, breakfast charge (unless included in room price): 16 chf, non-smoking rooms/floors: yes, number of bars/lounges: 1, number of floors: 5, number of restaurants: 1, number of rooms : 155, room voltage: 230, year property opened: 2000, most recent renovation: 2020, daily parking fee: 25 chf, ",https://pix8.agoda.net/hotelImages/5081364/0/b5d991f77506a2a73856e1a840a6eb35.jpg?ca=23&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/21635528/462208281/2f45523f41d9c0db819b5bc9e705f6ac.jpg?ca=24&ce=0&s=1024x768,https://q-xx.bstatic.com/xdata/images/hotel/840x460/275843435.jpg?k=9d32fcfeef78593a646660182bc788835b041e75d2539973248baaa16f432d80&o=
82543,Sorell Hotel Zurichberg,"Orellistrasse 21, 7. Fluntern-Hottingen-Hirslanden-Witikon, Zurich, Switzerland, 8044",,8.7,From 55 reviews,Excellent,9.4,9.4,8.1,8.6,8.5,True,False,False,True,True,False,"english, dutch, french, german, greek, hungarian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, garden, hiking, ticket services, tours, anti-viral cleaning products, breakfast in room, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, doctor/nurse on call, face coverings on staff, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, hygiene certification, individually-wrapped food options, physical distancing of at least 1 meter, professional-grade sanitizing services, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, sanitized kitchen and tableware items, shared stationery removed, staff trained in safety protocol, alternative meal arrangement, bar, coffee shop, kitchen, restaurants, room service, concierge, contactless check-in/out, currency exchange, daily housekeeping, doorman , dry cleaning, elevator, facilities for disabled guests, food delivery, gift/souvenir shop, grooming service, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, babysitting service, kids meal, allergy-free rooms, cctv in common areas, check-in/out [express], dog-friendly, fire extinguisher, front desk [24-hour], non-smoking rooms, pets allowed, safety/security feature, smoke alarms, soundproof rooms, car park [charges apply], car park [free of charge], car power charging station, shuttle service, taxi service, valet parking, bicycle rental, desk, free bottled water, hair dryer, heating, in-room safe box, internet access – wireless, ironing facilities, mini bar, private bathroom, satellite/cable channels, slippers, telephone, toiletries, wi-fi [free], cuisine: european, local, mediterranean , menu: buffet , zoo zurich610 m, landesmuseum2.0 km, hauptbahnhof2.1 km, lindenhofplatz2.5 km, zürichberg360 m, james joyce's grave380 m, escherhöhe460 m, hochschulsportanlage fluntern480 m, boulderwand fluntern540 m, fifa headquarters580 m, affeninsel600 m, zoo zurich610 m, klinik susenberg630 m, planschbecken schlössliareal650 m, check-in from: 03:00 pm, check-out until: 12:00 pm, reception open until: 11:00 pm, airport transfer fee: 65 chf, distance from city center: 3km, travel time to airport (minutes): 20, non-smoking rooms/floors: yes, number of bars/lounges: 1, number of floors: 4, number of restaurants: 1, number of rooms : 66, room voltage: 220, year property opened: 1900, most recent renovation: 2010, ",https://pix8.agoda.net/hotelImages/5252299/0/23f0a108b40574fcd154a01ba618e2fb.jpg?ca=25&ce=0&s=1024x768,https://pix8.agoda.net/hotelImages/825/82543/82543_16032419320041052647.jpg?ca=6&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/825/82543/82543_17111603130059418048.jpg?ca=6&ce=1&s=1024x768
145262,Seegarten Hotel,"Seegartenstrasse, 8. Seefeld-Mühlebach-Weinegg, Zurich, Switzerland, 8008",$ 251,,From 46 reviews,Excellent,9.4,9.4,8.2,8.3,9.3,True,False,False,True,True,False,"english, french, german, italian, spanish, wheelchair accessible, free wi-fi in all rooms!, internet services, wi-fi in public areas, ticket services, tours, anti-viral cleaning products, body thermometer, breakfast takeaway service, cashless payment service, daily disinfection in all rooms, daily disinfection in common areas, doctor/nurse on call, first aid kit, free face masks, hand sanitizer, hot water linen and laundry washing, physical distancing of at least 1 meter, protective screens in common areas, room sanitization opt-out available, rooms sanitized between stays, safe dining setup, staff trained in safety protocol, alternative meal arrangement, bar, coffee shop, concierge, currency exchange, daily housekeeping, dry cleaning, elevator, food delivery, heating in public area, ironing service, laundry service, luggage storage, meeting/banquet facilities, safety deposit boxes, smoke-free property, smoking area, terrace, family room, allergy-free rooms, fire extinguisher, non-smoking rooms, pets allowed, safety/security feature, smoke alarms, airport transfer, bicycle parking, car park [charges apply], car park [nearby], air conditioning, alarm clock, bathrobes, desk, free bottled water, hair dryer, heating, in-room safe box, internet access – wireless, mini bar, private bathroom, radio, satellite/cable channels, telephone, wooden/parqueted flooring, cuisine: italian , menu: buffet , lindenhofplatz1.4 km, hauptbahnhof1.9 km, landesmuseum2.1 km, zoo zurich3.2 km, parkhaus utoquai80 m, seebad utoquai130 m, coop brotgasse190 m, bootsvermietung rytz+kreuzer190 m, salon theatre herzbarracke190 m, bad utoquai200 m, johann jacobs museum220 m, lake zurich, eastern bank240 m, clinic utoquai260 m, parkhaus feldegg360 m, check-in from: 01:00 pm, check-in until: 06:00 pm, check-out from: 08:00 am, check-out until: 12:00 pm, reception open until: 07:00 pm, travel time to airport (minutes): 23, daily internet/wi-fi fee: 0 chf, non-smoking rooms/floors: yes, number of rooms : 28, room voltage: 220, ",https://pix8.agoda.net/hotelImages/6770088/0/3fed30ece7e4f66fb85ba07c4ef419af.jpg?ca=17&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/145/145262/145262_20031313570089364247.jpg?ca=10&ce=1&s=1024x768,https://pix8.agoda.net/hotelImages/145/145262/145262_16060616580043196827.jpg?ca=6&ce=1&s=1024x768
